"rowid","Plot","Plot.Type","Date","Rec.Hour","Rec.Min","Start.sec","End.sec","Common.name","Confidence","Latin.name","class","order","File","Week","True.Positive","New.File","Base.Name"
4073,"TO09","TO",20260414,1,16,228,231,"Southern Toad",0.3238,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_011600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_011600_002_C32.wav","SMM2-09_20260414_011600_002_C32.wav"
4074,"TO09","TO",20260414,2,16,258,261,"Southern Toad",0.3002,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_021600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_021600_001_C30.wav","SMM2-09_20260414_021600_001_C30.wav"
4075,"TO09","TO",20260414,1,16,96,99,"Southern Toad",0.2629,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_011600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_011600_001_C26.wav","SMM2-09_20260414_011600_001_C26.wav"
4076,"TO09","TO",20260414,2,16,63,66,"Southern Toad",0.3057,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_021600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_021600_001_C31.wav","SMM2-09_20260414_021600_001_C31.wav"
4077,"TO11","TO",20260413,22,16,171,174,"Southern Toad",0.2946,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO11\SMM2-11_20260413_221600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-11_20260413_221600_001_C29.wav","SMM2-11_20260413_221600_001_C29.wav"
4078,"RE06","RE",20260402,22,7,123,126,"Southern Toad",0.3879,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260402_220700.wav",14,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-17_20260402_220700_001_C39.wav","SMM2-17_20260402_220700_001_C39.wav"
4079,"RE06","RE",20260402,5,6,135,138,"Southern Toad",0.4768,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260402_050600.wav",14,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-17_20260402_050600_001_C48.wav","SMM2-17_20260402_050600_001_C48.wav"
4080,"TO09","TO",20260414,0,16,210,213,"Southern Toad",0.3081,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_001_C31.wav","SMM2-09_20260414_001600_001_C31.wav"
4081,"TO09","TO",20260414,1,16,15,18,"Southern Toad",0.2909,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_011600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_011600_002_C29.wav","SMM2-09_20260414_011600_002_C29.wav"
4082,"TO09","TO",20260414,2,16,222,225,"Southern Toad",0.2889,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_021600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_021600_001_C29.wav","SMM2-09_20260414_021600_001_C29.wav"
4083,"TO09","TO",20260414,3,16,186,189,"Southern Toad",0.3421,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_031600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_031600_002_C34.wav","SMM2-09_20260414_031600_002_C34.wav"
4084,"TO09","TO",20260414,0,16,33,36,"Southern Toad",0.27,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_001_C27.wav","SMM2-09_20260414_001600_001_C27.wav"
4085,"TO09","TO",20260414,2,16,231,234,"Southern Toad",0.6531,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_021600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_021600_001_C65.wav","SMM2-09_20260414_021600_001_C65.wav"
4086,"TO09","TO",20260414,0,16,27,30,"Southern Toad",0.2667,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_002_C27.wav","SMM2-09_20260414_001600_002_C27.wav"
4087,"TO07","TO",20260402,23,7,63,66,"Southern Toad",0.2965,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO07\SMM2-07_20260402_230700.wav",14,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-07_20260402_230700_001_C30.wav","SMM2-07_20260402_230700_001_C30.wav"
4088,"TO09","TO",20260414,3,16,228,231,"Southern Toad",0.3709,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_031600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_031600_001_C37.wav","SMM2-09_20260414_031600_001_C37.wav"
4089,"TO11","TO",20260413,22,16,93,96,"Southern Toad",0.2768,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO11\SMM2-11_20260413_221600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-11_20260413_221600_001_C28.wav","SMM2-11_20260413_221600_001_C28.wav"
4090,"TO09","TO",20260414,0,16,279,282,"Southern Toad",0.2984,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_002_C30.wav","SMM2-09_20260414_001600_002_C30.wav"
4091,"TO09","TO",20260414,1,16,66,69,"Southern Toad",0.4263,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_011600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_011600_001_C43.wav","SMM2-09_20260414_011600_001_C43.wav"
4092,"TO09","TO",20260414,1,16,282,285,"Southern Toad",0.6239,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_011600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_011600_001_C62.wav","SMM2-09_20260414_011600_001_C62.wav"
4093,"RE06","RE",20260402,5,30,1308,1311,"Southern Toad",0.2935,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260402_053000.wav",14,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-17_20260402_053000_001_C29.wav","SMM2-17_20260402_053000_001_C29.wav"
4094,"TO09","TO",20260414,1,16,144,147,"Southern Toad",0.3395,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_011600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_011600_001_C34.wav","SMM2-09_20260414_011600_001_C34.wav"
4095,"TO09","TO",20260414,0,16,231,234,"Southern Toad",0.2848,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_002_C28.wav","SMM2-09_20260414_001600_002_C28.wav"
4096,"TO09","TO",20260414,2,16,57,60,"Southern Toad",0.278,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_021600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_021600_001_C28.wav","SMM2-09_20260414_021600_001_C28.wav"
4097,"TO09","TO",20260414,0,16,207,210,"Southern Toad",0.6964,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_001_C70.wav","SMM2-09_20260414_001600_001_C70.wav"
4098,"TO09","TO",20260414,0,16,123,126,"Southern Toad",0.2892,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_002_C29.wav","SMM2-09_20260414_001600_002_C29.wav"
4099,"TO09","TO",20260414,0,16,159,162,"Southern Toad",0.4972,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_001_C50.wav","SMM2-09_20260414_001600_001_C50.wav"
4100,"TO09","TO",20260414,0,16,234,237,"Southern Toad",0.3439,"Anaxyrus terrestris","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260414_001600.wav",15,1,"D:/BirdNet_Validations/Southern_Toad/SMM2-09_20260414_001600_001_C34.wav","SMM2-09_20260414_001600_001_C34.wav"
4101,"TO14","TO",20260304,18,42,153,156,"Spring Peeper",0.5317,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-14_20260304_184200_001_C53.wav","SMM2-14_20260304_184200_001_C53.wav"
4102,"RE06","RE",20260315,21,52,6,9,"Spring Peeper",0.5385,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_215200.wav",11,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260315_215200_001_C54.wav","SMM2-17_20260315_215200_001_C54.wav"
4103,"RE05","RE",20260315,17,41,3240,3243,"Spring Peeper",0.3615,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE05\SMM2-21_20260315_174102.wav",11,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-21_20260315_174102_001_C36.wav","SMM2-21_20260315_174102_001_C36.wav"
4104,"TO02","TO",20260303,2,41,243,246,"Spring Peeper",0.3676,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_024100.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_024100_001_C37.wav","SMM2-02_20260303_024100_001_C37.wav"
4105,"TO02","TO",20260303,18,42,30,33,"Spring Peeper",0.5734,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_184200_001_C57.wav","SMM2-02_20260303_184200_001_C57.wav"
4106,"TO10","TO",20260307,3,44,192,195,"Spring Peeper",0.2884,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_034400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_034400_001_C29.wav","SMM2-10_20260307_034400_001_C29.wav"
4107,"RE09","RE",20260304,1,42,291,294,"Spring Peeper",0.3109,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_014200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_014200_001_C31.wav","SMM2-25_20260304_014200_001_C31.wav"
4108,"RE06","RE",20260308,18,46,264,267,"Spring Peeper",0.2705,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260308_184600.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260308_184600_001_C27.wav","SMM2-17_20260308_184600_001_C27.wav"
4109,"IF07","IF",20260304,17,18,2379,2382,"Spring Peeper",0.6549,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\IF07\SMM2-32_20260304_171802.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-32_20260304_171802_001_C65.wav","SMM2-32_20260304_171802_001_C65.wav"
4110,"RE09","RE",20260304,1,42,294,297,"Spring Peeper",0.4002,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_014200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_014200_001_C40.wav","SMM2-25_20260304_014200_001_C40.wav"
4111,"TO10","TO",20260307,0,44,210,213,"Spring Peeper",0.4166,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_004400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_004400_001_C42.wav","SMM2-10_20260307_004400_001_C42.wav"
4112,"RE09","RE",20260304,0,42,90,93,"Spring Peeper",0.2585,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_004200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_004200_001_C26.wav","SMM2-25_20260304_004200_001_C26.wav"
4113,"IF07","IF",20260307,5,18,303,306,"Spring Peeper",0.4805,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\IF07\SMM2-32_20260307_051802.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-32_20260307_051802_001_C48.wav","SMM2-32_20260307_051802_001_C48.wav"
4114,"TO14","TO",20260304,17,42,162,165,"Spring Peeper",0.5841,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_174200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-14_20260304_174200_001_C58.wav","SMM2-14_20260304_174200_001_C58.wav"
4115,"RE06","RE",20260315,23,52,204,207,"Spring Peeper",0.3861,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_235200.wav",11,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260315_235200_001_C39.wav","SMM2-17_20260315_235200_001_C39.wav"
4116,"TO10","TO",20260307,4,44,123,126,"Spring Peeper",0.4812,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_044400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_044400_001_C48.wav","SMM2-10_20260307_044400_001_C48.wav"
4117,"TO10","TO",20260307,3,44,150,153,"Spring Peeper",0.4728,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_034400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_034400_001_C47.wav","SMM2-10_20260307_034400_001_C47.wav"
4118,"RE05","RE",20260309,19,41,2274,2277,"Spring Peeper",0.4016,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE05\SMM2-21_20260309_194102.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-21_20260309_194102_001_C40.wav","SMM2-21_20260309_194102_001_C40.wav"
4119,"TO04","TO",20260303,19,59,822,825,"Spring Peeper",0.4769,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260303_195902.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-04_20260303_195902_001_C48.wav","SMM2-04_20260303_195902_001_C48.wav"
4120,"RE05","RE",20260311,21,41,1596,1599,"Spring Peeper",0.265,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE05\SMM2-21_20260311_214102.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-21_20260311_214102_001_C26.wav","SMM2-21_20260311_214102_001_C26.wav"
4121,"RE08","RE",20260311,3,48,57,60,"Spring Peeper",0.2693,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE08\SMM2-30_20260311_034800.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-30_20260311_034800_001_C27.wav","SMM2-30_20260311_034800_001_C27.wav"
4122,"RE06","RE",20260315,21,52,153,156,"Spring Peeper",0.2939,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_215200.wav",11,NA,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260315_215200_001_C29.wav","SMM2-17_20260315_215200_001_C29.wav"
4123,"RE06","RE",20260315,21,52,15,18,"Spring Peeper",0.3108,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_215200.wav",11,NA,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260315_215200_001_C31.wav","SMM2-17_20260315_215200_001_C31.wav"
4124,"IF07","IF",20260304,17,18,2484,2487,"Spring Peeper",0.3164,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\IF07\SMM2-32_20260304_171802.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-32_20260304_171802_001_C32.wav","SMM2-32_20260304_171802_001_C32.wav"
4125,"TO14","TO",20260304,18,42,159,162,"Spring Peeper",0.7274,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-14_20260304_184200_001_C73.wav","SMM2-14_20260304_184200_001_C73.wav"
4126,"RE09","RE",20260304,22,42,60,63,"Spring Peeper",0.3999,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_224200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_224200_001_C40.wav","SMM2-25_20260304_224200_001_C40.wav"
4127,"TO10","TO",20260307,3,44,129,132,"Spring Peeper",0.3418,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_034400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_034400_001_C34.wav","SMM2-10_20260307_034400_001_C34.wav"
4128,"TO10","TO",20260307,4,44,39,42,"Spring Peeper",0.4849,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_044400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_044400_002_C48.wav","SMM2-10_20260307_044400_002_C48.wav"
4129,"TO10","TO",20260307,3,44,9,12,"Spring Peeper",0.4273,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_034400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_034400_001_C43.wav","SMM2-10_20260307_034400_001_C43.wav"
4130,"TO03","TO",20260308,19,46,96,99,"Spring Peeper",0.2885,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260308_194600.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-03_20260308_194600_001_C29.wav","SMM2-03_20260308_194600_001_C29.wav"
4131,"RE09","RE",20260304,20,42,78,81,"Spring Peeper",0.3014,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_204200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_204200_001_C30.wav","SMM2-25_20260304_204200_001_C30.wav"
4132,"TO14","TO",20260304,18,42,18,21,"Spring Peeper",0.4969,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-14_20260304_184200_001_C50.wav","SMM2-14_20260304_184200_001_C50.wav"
4133,"RE06","RE",20260315,21,52,45,48,"Spring Peeper",0.3306,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_215200.wav",11,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260315_215200_001_C33.wav","SMM2-17_20260315_215200_001_C33.wav"
4134,"TO10","TO",20260307,3,44,135,138,"Spring Peeper",0.369,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_034400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_034400_001_C37.wav","SMM2-10_20260307_034400_001_C37.wav"
4135,"TO02","TO",20260303,22,42,111,114,"Spring Peeper",0.8123,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_224200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_224200_001_C81.wav","SMM2-02_20260303_224200_001_C81.wav"
4136,"IF07","IF",20260304,20,18,663,666,"Spring Peeper",0.278,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\IF07\SMM2-32_20260304_201802.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-32_20260304_201802_001_C28.wav","SMM2-32_20260304_201802_001_C28.wav"
4137,"TO02","TO",20260303,21,42,222,225,"Spring Peeper",0.6606,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_214200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_214200_001_C66.wav","SMM2-02_20260303_214200_001_C66.wav"
4138,"TO02","TO",20260303,18,42,147,150,"Spring Peeper",0.3192,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_184200_001_C32.wav","SMM2-02_20260303_184200_001_C32.wav"
4139,"TO02","TO",20260303,6,12,648,651,"Spring Peeper",0.622,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_061200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_061200_001_C62.wav","SMM2-02_20260303_061200_001_C62.wav"
4140,"TO10","TO",20260307,3,44,147,150,"Spring Peeper",0.4895,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_034400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_034400_001_C49.wav","SMM2-10_20260307_034400_001_C49.wav"
4141,"RE09","RE",20260304,5,42,30,33,"Spring Peeper",0.3705,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_054200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_054200_001_C37.wav","SMM2-25_20260304_054200_001_C37.wav"
4142,"RE06","RE",20260308,20,46,6,9,"Spring Peeper",0.4412,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260308_204600.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-17_20260308_204600_001_C44.wav","SMM2-17_20260308_204600_001_C44.wav"
4143,"TO14","TO",20260304,18,42,216,219,"Spring Peeper",0.6256,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-14_20260304_184200_001_C63.wav","SMM2-14_20260304_184200_001_C63.wav"
4144,"TO14","TO",20260304,18,42,0,3,"Spring Peeper",0.7834,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_184200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-14_20260304_184200_001_C78.wav","SMM2-14_20260304_184200_001_C78.wav"
4145,"TO04","TO",20260303,18,59,3486,3489,"Spring Peeper",0.4833,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260303_185902.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-04_20260303_185902_001_C48.wav","SMM2-04_20260303_185902_001_C48.wav"
4146,"RE09","RE",20260304,20,42,267,270,"Spring Peeper",0.3414,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_204200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-25_20260304_204200_001_C34.wav","SMM2-25_20260304_204200_001_C34.wav"
4147,"TO02","TO",20260312,18,50,129,132,"Spring Peeper",0.2795,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260312_185000.wav",11,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260312_185000_001_C28.wav","SMM2-02_20260312_185000_001_C28.wav"
4148,"TO02","TO",20260303,20,42,99,102,"Spring Peeper",0.5988,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_204200.wav",9,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-02_20260303_204200_001_C60.wav","SMM2-02_20260303_204200_001_C60.wav"
4149,"RE05","RE",20260313,18,41,498,501,"Spring Peeper",0.677,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\RE05\SMM2-21_20260313_184102.wav",11,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-21_20260313_184102_001_C68.wav","SMM2-21_20260313_184102_001_C68.wav"
4150,"TO10","TO",20260307,2,44,183,186,"Spring Peeper",0.4642,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_024400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_024400_001_C46.wav","SMM2-10_20260307_024400_001_C46.wav"
4151,"TO10","TO",20260307,2,44,180,183,"Spring Peeper",0.5962,"Pseudacris crucifer","Amphibia","Anura","D:\Subsetted_ARU_Data\TO10\SMM2-10_20260307_024400.wav",10,1,"D:/BirdNet_Validations/Spring_Peeper/SMM2-10_20260307_024400_001_C60.wav","SMM2-10_20260307_024400_001_C60.wav"
